date,user_id,device,pages_viewed,paid_clicks,organic_clicks,revenue
2026-01-05,2487,mobile,17,3,9,17.72
2026-01-05,2488,mobile,22,5,4,12.04
2026-01-05,2491,mobile,16,2,0,12.01
2026-01-05,2492,mobile,22,8,10,10.31
2026-01-05,2493,mobile,10,0,3,12.3
2026-01-05,2497,mobile,16,2,5,14.66
2026-01-05,2498,mobile,20,2,2,14.71
2026-01-05,2500,mobile,16,2,5,9.81
2026-01-05,2501,mobile,18,2,5,8.64
2026-01-05,2503,mobile,11,0,4,12.01
2026-01-05,2504,mobile,23,2,3,10.69
2026-01-05,2505,desktop,5,0,1,3.27
2026-01-05,2506,mobile,19,4,3,12.14
2026-01-05,2508,mobile,14,3,1,11.57
2026-01-05,2509,mobile,19,4,8,14.37
2026-01-05,2511,mobile,17,6,3,11.64
2026-01-05,2512,mobile,20,2,6,11.82
2026-01-05,2513,mobile,23,3,2,8.2
2026-01-05,2515,mobile,21,3,4,12.99
2026-01-05,2522,mobile,17,2,3,13.61
2026-01-05,2524,mobile,29,4,3,11.83
2026-01-05,2530,mobile,21,2,3,9.67
2026-01-05,2531,mobile,14,0,9,15.92
2026-01-05,2533,desktop,8,1,1,2.55
2026-01-05,2536,mobile,23,1,10,11.55
2026-01-05,2538,mobile,21,4,2,12.37
2026-01-05,2539,mobile,13,4,3,13.03
2026-01-05,2541,mobile,17,2,3,12.89
2026-01-05,2542,mobile,16,1,8,11.57
2026-01-05,2544,desktop,10,5,1,3.72
2026-01-05,2546,desktop,8,0,2,4.49
2026-01-05,2548,mobile,13,7,4,12.39
2026-01-05,2549,desktop,5,3,0,1.66
2026-01-05,2551,desktop,4,0,1,2.77
2026-01-05,2552,mobile,18,3,6,11.84
2026-01-05,2555,mobile,36,8,1,12.58
2026-01-05,2557,mobile,18,4,12,10.21
2026-01-05,2560,mobile,17,3,5,8.98
2026-01-05,2561,mobile,24,3,2,11.32
2026-01-05,2562,desktop,7,2,2,3.43
2026-01-05,2563,desktop,5,0,1,3.45
2026-01-05,2564,mobile,13,2,6,14.03
2026-01-05,2565,mobile,11,8,2,10.42
2026-01-05,2566,mobile,14,5,4,8.91
2026-01-05,2571,mobile,8,9,5,10.5
2026-01-05,2572,mobile,15,4,5,12.77
2026-01-05,2574,mobile,6,7,4,10.81
2026-01-05,2575,mobile,16,4,3,11.04
2026-01-05,2576,mobile,17,5,10,11.5
2026-01-05,2578,mobile,26,0,2,12.59
2026-01-05,2579,mobile,29,2,3,15.05
2026-01-05,2581,mobile,18,5,10,10.05
2026-01-05,2582,mobile,13,4,4,10.48
2026-01-05,2586,desktop,6,1,0,2.39
2026-01-05,2587,mobile,9,3,3,12.67
2026-01-05,2588,mobile,13,5,3,12.35
2026-01-05,2589,mobile,18,6,6,10.32
2026-01-05,2590,mobile,17,1,1,12.03
2026-01-05,2592,mobile,22,0,2,10.42
2026-01-05,2594,desktop,9,2,0,4.36
2026-01-05,2595,mobile,16,4,6,11.89
2026-01-05,2596,mobile,12,4,3,12.38
2026-01-05,2598,mobile,14,4,5,8.25
2026-01-05,2602,mobile,12,3,1,9.65
2026-01-05,2607,mobile,12,4,5,11.5
2026-01-05,2611,desktop,2,3,0,3.88
2026-01-05,2614,mobile,17,1,8,15.05
2026-01-05,2615,desktop,14,5,3,1.99
2026-01-05,2617,mobile,11,1,4,9.28
2026-01-05,2618,mobile,17,5,9,10.01
2026-01-05,2622,mobile,11,6,9,16.94
2026-01-05,2623,mobile,16,3,7,10.26
2026-01-05,2624,mobile,16,1,9,8.58
2026-01-05,2627,mobile,14,5,3,11.68
2026-01-05,2630,mobile,16,4,3,9.48
2026-01-05,2633,desktop,11,4,1,2.26
2026-01-05,2635,mobile,14,4,9,12.92
2026-01-05,2636,mobile,23,3,7,12.14
2026-01-05,2637,mobile,16,4,11,10.59
2026-01-05,2638,mobile,13,10,5,9.7
2026-01-05,2639,mobile,52,2,1,11.64
2026-01-05,2640,mobile,8,5,2,13.47
2026-01-05,2641,desktop,5,0,2,3.28
2026-01-05,2643,mobile,15,1,5,10.11
2026-01-05,2645,mobile,23,0,3,9.94
2026-01-05,2646,mobile,14,1,11,11.75
2026-01-05,2648,mobile,14,8,1,12.49
2026-01-05,2651,mobile,10,0,5,12.24
2026-01-05,2652,mobile,17,5,6,12.55
2026-01-05,2655,mobile,39,1,9,14.25
2026-01-05,2656,mobile,14,1,3,16.12
2026-01-05,2657,mobile,20,2,3,11.47
2026-01-05,2661,mobile,9,4,6,10.2
2026-01-05,2662,mobile,9,7,4,12.38
2026-01-05,2664,mobile,15,7,7,15.33
2026-01-05,2667,mobile,15,1,4,10.23
2026-01-05,2668,mobile,23,3,5,11.98
2026-01-05,2670,mobile,11,3,4,13.54
2026-01-05,2673,desktop,6,2,2,3.41
2026-01-05,2677,desktop,8,0,1,2.77
2026-01-05,2678,desktop,6,1,5,3.69
2026-01-05,2680,mobile,10,1,1,10.36
2026-01-05,2690,mobile,13,6,5,11.72
2026-01-05,2691,mobile,15,8,9,14.44
2026-01-05,2692,desktop,16,1,2,6.2
2026-01-05,2693,mobile,20,7,5,10.46
2026-01-05,2698,mobile,17,3,7,12.42
2026-01-05,2700,mobile,9,2,21,9.9
2026-01-05,2701,mobile,28,8,5,14.26
2026-01-05,2702,desktop,2,3,5,2.28
2026-01-05,2707,mobile,19,1,16,12.09
2026-01-05,2708,desktop,2,4,0,3.85
2026-01-05,2709,mobile,17,0,11,12.06
2026-01-05,2712,mobile,18,7,3,13.22
2026-01-05,2715,mobile,12,6,3,11.08
2026-01-05,2717,mobile,13,5,1,8.28
2026-01-05,2718,mobile,17,1,6,12.93
2026-01-05,2719,desktop,5,0,2,4.05
2026-01-05,2721,mobile,12,9,3,12.08
2026-01-05,2723,mobile,18,4,8,10.49
2026-01-05,2724,mobile,14,2,6,10.91
2026-01-05,2727,mobile,12,5,2,12.61
2026-01-05,2729,mobile,14,2,2,15.4
2026-01-05,2731,mobile,21,7,3,13.32
2026-01-05,2732,desktop,7,1,2,2.84
2026-01-05,2733,mobile,9,2,9,10.9
2026-01-05,2734,mobile,10,0,8,13.78
2026-01-05,2735,mobile,26,5,9,9.91
2026-01-05,2736,mobile,15,1,8,13.8
2026-01-05,2737,mobile,21,3,1,10.34
2026-01-05,2738,mobile,9,5,10,10.47
2026-01-05,2739,desktop,13,1,5,1.44
2026-01-05,2740,mobile,24,2,3,12.71
2026-01-05,2743,desktop,4,3,0,3.76
2026-01-05,2744,mobile,14,3,8,11.59
2026-01-05,2748,mobile,14,4,4,13.35
2026-01-05,2752,mobile,11,5,3,13.14
2026-01-05,2754,mobile,14,6,5,10.17
2026-01-05,2758,mobile,14,2,4,10.45
2026-01-05,2760,desktop,4,1,2,4.64
2026-01-05,2762,mobile,9,2,11,9.56
2026-01-05,2766,mobile,11,4,4,12.01
2026-01-05,2767,mobile,24,2,5,8.89
2026-01-05,2769,mobile,9,5,1,10.44
2026-01-05,2770,desktop,4,1,3,1.37
2026-01-05,2771,mobile,24,4,14,12.52
2026-01-05,2772,mobile,23,7,5,9.73
2026-01-05,2774,mobile,15,3,3,10.78
2026-01-05,2775,mobile,19,1,3,15.25
2026-01-05,2777,desktop,9,2,5,2.41
2026-01-05,2778,mobile,14,2,0,175.71
2026-01-05,2780,desktop,1,1,4,4.04
2026-01-05,2781,mobile,15,1,6,14.12
2026-01-05,2782,mobile,15,1,5,10.48
2026-01-05,2783,mobile,10,2,2,15.95
2026-01-05,2784,mobile,23,5,4,12.04
2026-01-05,2785,mobile,19,7,6,7.79
2026-01-05,2786,mobile,23,1,8,10.34
2026-01-05,2788,mobile,18,0,3,12.4
2026-01-05,2790,mobile,20,3,4,12.28
2026-01-05,2792,mobile,12,2,17,12.6
2026-01-05,2793,mobile,27,5,3,12.14
2026-01-05,2794,mobile,19,0,5,8.18
2026-01-05,2796,desktop,10,2,2,2.38
2026-01-05,2802,mobile,15,3,5,14.11
2026-01-05,2803,mobile,21,1,4,11.75
2026-01-05,2805,mobile,13,5,14,12.36
2026-01-05,2807,desktop,1,2,2,3.51
2026-01-05,2812,mobile,16,6,3,10.7
2026-01-05,2813,desktop,5,0,4,1.7
2026-01-05,2814,mobile,19,4,1,10.35
2026-01-05,2815,mobile,21,14,5,12.8
2026-01-05,2816,mobile,31,5,3,11.53
2026-01-05,2817,desktop,7,3,0,2.62
2026-01-05,2820,mobile,19,5,6,18.34
2026-01-05,2824,mobile,8,0,4,13.5
2026-01-05,2825,mobile,31,5,1,15.13
2026-01-05,2826,mobile,15,2,11,15.31
2026-01-05,2827,desktop,5,1,5,2.4
2026-01-05,2829,desktop,10,1,5,3.09
2026-01-05,2831,mobile,13,2,2,10.36
2026-01-05,2832,desktop,3,2,7,2.78
2026-01-05,2833,mobile,13,3,5,10.83
2026-01-05,2835,mobile,17,3,2,11.19
2026-01-05,2836,mobile,15,2,1,16.84
2026-01-05,2839,mobile,13,5,4,11.4
2026-01-05,2840,mobile,14,6,4,8.32
2026-01-05,2841,mobile,15,0,4,10.48
2026-01-05,2842,mobile,17,3,7,12.48
2026-01-05,2843,mobile,22,4,4,11.05
2026-01-05,2845,mobile,10,6,8,10.24
2026-01-05,2846,mobile,16,2,3,12.25
2026-01-05,2847,mobile,13,4,14,12.27
2026-01-05,2849,mobile,10,3,3,13.58
2026-01-05,2851,mobile,23,6,3,14.78
2026-01-05,2852,desktop,4,0,0,4.03
2026-01-05,2855,mobile,13,1,4,10.78
2026-01-05,2858,desktop,4,3,2,3.03
2026-01-05,2860,mobile,5,2,6,11.35
2026-01-05,2862,mobile,15,5,2,13.91
2026-01-05,2864,mobile,21,5,8,10.77
2026-01-05,2865,mobile,17,6,3,14.95
2026-01-05,2866,mobile,14,1,7,12.27
2026-01-05,2869,mobile,15,3,8,14.39
2026-01-05,2870,mobile,75,1,8,16.57
2026-01-05,2871,mobile,14,0,5,14.51
2026-01-05,2872,mobile,12,4,5,10.92
2026-01-05,2873,mobile,24,3,2,10.62
2026-01-05,2876,mobile,17,2,3,10.68
2026-01-05,2879,desktop,5,0,2,2.0
2026-01-05,2880,mobile,20,6,4,16.15
2026-01-05,2881,mobile,13,6,1,8.65
2026-01-05,2885,mobile,12,4,7,12.04
2026-01-05,2886,mobile,18,2,7,12.09
2026-01-05,2887,mobile,13,7,8,10.47
2026-01-05,2888,mobile,18,1,1,9.99
2026-01-05,2892,mobile,11,4,8,13.57
2026-01-05,2894,desktop,7,0,1,56.78
2026-01-05,2897,mobile,11,0,8,10.9
2026-01-05,2899,desktop,11,2,0,4.32
2026-01-05,2900,desktop,2,1,3,3.79
2026-01-05,2901,mobile,18,4,5,10.45
2026-01-05,2902,desktop,10,0,2,1.85
2026-01-05,2903,mobile,14,4,7,11.89
2026-01-05,2904,mobile,11,5,2,11.74
2026-01-05,2907,mobile,12,5,6,13.97
2026-01-05,2908,mobile,13,2,5,10.52
2026-01-05,2909,mobile,17,2,5,11.29
2026-01-05,2910,mobile,22,3,9,11.3
2026-01-05,2911,desktop,4,0,1,2.81
2026-01-05,2914,mobile,8,3,5,13.52
2026-01-05,2916,mobile,24,6,6,9.51
2026-01-05,2918,mobile,83,2,5,14.71
2026-01-05,2919,mobile,16,1,9,9.37
2026-01-05,2920,mobile,23,3,5,10.34
2026-01-05,2922,mobile,22,3,2,10.59
2026-01-05,2923,desktop,2,5,3,63.42
2026-01-05,2926,mobile,9,3,6,12.52
2026-01-05,2927,mobile,68,4,8,11.84
2026-01-05,2928,mobile,20,5,12,11.14
2026-01-05,2929,mobile,14,3,7,8.25
2026-01-05,2930,mobile,51,3,6,10.19
2026-01-05,2934,mobile,14,2,2,11.43
2026-01-05,2938,mobile,17,3,9,12.29
2026-01-05,2942,mobile,10,6,8,10.73
2026-01-05,2943,mobile,17,3,4,16.36
2026-01-05,2944,mobile,11,5,4,10.14
2026-01-05,2945,desktop,6,0,7,2.37
2026-01-05,2946,mobile,16,1,7,10.2
2026-01-05,2947,mobile,24,5,4,14.68
2026-01-05,2948,mobile,22,1,3,11.73
2026-01-05,2950,mobile,24,4,4,9.42
2026-01-05,2953,mobile,9,3,9,12.63
2026-01-05,2954,mobile,11,1,8,13.34
2026-01-05,2955,mobile,17,4,7,11.65
2026-01-05,2956,mobile,24,2,7,13.47
2026-01-05,2958,mobile,24,3,14,11.92
2026-01-05,2961,mobile,10,4,0,14.0
2026-01-05,2964,mobile,18,3,1,14.09
2026-01-05,2965,mobile,20,3,3,11.49
2026-01-05,2966,mobile,10,0,7,10.04
2026-01-05,2968,mobile,13,7,5,14.17
2026-01-05,2971,desktop,6,1,2,3.36
2026-01-05,2972,mobile,54,0,2,10.06
2026-01-05,2975,desktop,12,1,2,2.55
2026-01-05,2978,mobile,12,7,8,11.4
2026-01-05,2979,mobile,19,4,3,13.88
2026-01-05,2980,mobile,18,4,9,13.01
2026-01-05,2981,mobile,16,2,5,14.18
2026-01-05,2985,mobile,13,0,5,13.46
2026-01-05,2986,desktop,2,2,1,2.89
2026-01-05,2989,mobile,12,2,2,11.9
2026-01-05,2990,desktop,14,1,5,2.18
2026-01-05,2991,mobile,14,5,7,8.87
2026-01-05,2994,desktop,5,1,0,4.38
2026-01-05,2995,mobile,72,3,5,11.56
2026-01-05,2996,desktop,7,0,5,4.87
2026-01-05,2999,mobile,26,5,6,9.55
2026-01-06,0,mobile,25,2,1,14.47
2026-01-06,1,mobile,21,2,3,12.87
2026-01-06,2,mobile,15,4,9,11.44
2026-01-06,4,desktop,3,2,3,3.37
2026-01-06,6,desktop,4,2,0,1.67
2026-01-06,8,mobile,16,4,3,10.95
2026-01-06,9,mobile,14,2,4,11.95
2026-01-06,10,desktop,3,0,0,1.12
2026-01-06,11,mobile,19,1,8,13.22
2026-01-06,12,mobile,16,4,2,8.96
2026-01-06,13,mobile,17,8,3,8.44
2026-01-06,14,desktop,10,0,2,2.51
2026-01-06,15,desktop,3,1,1,2.03
2026-01-06,17,mobile,7,7,6,11.25
2026-01-06,20,mobile,42,3,3,9.78
2026-01-06,21,desktop,6,1,0,4.09
2026-01-06,24,mobile,13,2,2,12.15
2026-01-06,26,desktop,2,0,0,3.22
2026-01-06,29,desktop,5,0,4,2.67
2026-01-06,30,mobile,14,5,4,13.81
2026-01-06,31,desktop,5,2,0,2.61
2026-01-06,32,desktop,3,2,1,2.5
2026-01-06,33,mobile,14,3,2,17.56
2026-01-06,34,mobile,13,0,2,12.07
2026-01-06,38,mobile,13,10,3,12.37
2026-01-06,39,mobile,18,3,2,7.8
2026-01-06,40,desktop,9,0,0,4.1
2026-01-06,45,mobile,22,9,7,11.56
2026-01-06,48,mobile,22,14,5,12.04
2026-01-06,49,desktop,3,2,1,1.61
2026-01-06,50,mobile,13,1,1,13.19
2026-01-06,52,mobile,15,6,6,9.76
2026-01-06,54,mobile,10,3,2,12.85
2026-01-06,55,mobile,12,4,7,10.73
2026-01-06,57,desktop,5,1,0,2.21
2026-01-06,58,desktop,4,1,1,5.15
2026-01-06,59,mobile,9,1,4,10.96
2026-01-06,61,mobile,23,0,5,12.74
2026-01-06,62,mobile,14,1,10,9.51
2026-01-06,66,desktop,12,1,2,4.02
2026-01-06,69,mobile,15,4,3,10.25
2026-01-06,72,desktop,5,7,0,40.0
2026-01-06,77,desktop,7,1,0,3.18
2026-01-06,82,mobile,11,2,10,17.69
2026-01-06,83,desktop,8,0,8,2.26
2026-01-06,84,mobile,15,3,3,14.16
2026-01-06,87,mobile,17,1,11,16.55
2026-01-06,89,mobile,18,7,2,10.47
2026-01-06,92,mobile,9,1,5,11.46
2026-01-06,93,mobile,23,4,6,9.77
2026-01-06,94,mobile,22,5,6,11.37
2026-01-06,96,mobile,28,7,4,12.01
2026-01-06,97,mobile,21,2,16,12.7
2026-01-06,98,desktop,8,0,4,1.42
2026-01-06,99,desktop,7,1,2,4.52
2026-01-06,101,mobile,9,4,4,14.41
2026-01-06,102,mobile,19,6,11,16.75
2026-01-06,106,mobile,25,5,4,11.07
2026-01-06,109,desktop,4,0,3,3.64
2026-01-06,110,mobile,17,1,7,13.59
2026-01-06,113,mobile,9,3,9,7.25
2026-01-06,117,desktop,8,1,0,2.91
2026-01-06,120,mobile,24,2,5,10.33
2026-01-06,121,mobile,11,6,5,10.75
2026-01-06,123,desktop,11,0,1,4.01
2026-01-06,124,mobile,18,6,6,14.42
2026-01-06,126,mobile,20,3,3,12.34
2026-01-06,127,mobile,15,10,8,14.14
2026-01-06,131,mobile,15,7,4,15.25
2026-01-06,133,mobile,30,8,3,11.34
2026-01-06,135,mobile,12,5,1,9.07
2026-01-06,136,mobile,21,2,4,11.71
2026-01-06,138,mobile,20,0,4,8.54
2026-01-06,139,mobile,20,1,4,14.73
2026-01-06,140,mobile,20,4,8,14.67
2026-01-06,141,mobile,18,2,4,9.54
2026-01-06,142,mobile,19,0,4,10.83
2026-01-06,143,mobile,20,3,3,14.59
2026-01-06,145,desktop,8,2,1,3.02
2026-01-06,147,mobile,15,3,7,13.12
2026-01-06,148,desktop,10,5,2,4.21
2026-01-06,157,mobile,17,3,5,11.32
2026-01-06,159,mobile,19,5,6,12.16
2026-01-06,160,mobile,18,2,5,13.53
2026-01-06,161,mobile,18,3,11,11.87
2026-01-06,162,mobile,19,1,1,11.98
2026-01-06,165,mobile,12,0,6,13.93
2026-01-06,167,desktop,4,0,2,5.85
2026-01-06,169,mobile,14,4,6,9.05
2026-01-06,171,desktop,9,0,0,1.09
2026-01-06,172,mobile,9,0,4,9.32
2026-01-06,173,mobile,20,3,8,11.89
2026-01-06,174,mobile,14,7,15,11.12
2026-01-06,176,mobile,14,4,12,13.76
2026-01-06,177,mobile,15,5,7,12.43
2026-01-06,178,mobile,27,13,5,14.29
2026-01-06,181,desktop,7,1,2,3.73
2026-01-06,183,mobile,21,3,5,11.55
2026-01-06,187,mobile,23,4,8,10.17
2026-01-06,189,mobile,16,2,8,13.62
2026-01-06,190,desktop,14,0,3,2.9
2026-01-06,191,mobile,16,7,6,9.9
2026-01-06,192,mobile,13,2,4,12.41
2026-01-06,193,mobile,25,4,3,13.32
2026-01-06,194,mobile,14,2,8,14.61
2026-01-06,196,mobile,15,4,3,332.57
2026-01-06,197,mobile,28,2,4,11.64
2026-01-06,198,mobile,18,5,4,11.72
2026-01-06,199,mobile,18,2,5,10.29
2026-01-06,200,mobile,16,12,5,12.18
2026-01-06,201,desktop,4,0,3,2.11
2026-01-06,203,mobile,15,0,3,12.8
2026-01-06,204,mobile,13,2,7,10.74
2026-01-06,207,mobile,15,3,2,11.08
2026-01-06,211,mobile,9,4,6,16.53
2026-01-06,213,mobile,8,1,18,11.43
2026-01-06,218,mobile,11,2,4,11.35
2026-01-06,220,mobile,8,3,3,15.97
2026-01-06,221,mobile,18,3,7,8.79
2026-01-06,223,mobile,10,2,4,9.09
2026-01-06,225,mobile,17,1,3,13.82
2026-01-06,227,mobile,13,5,9,8.88
2026-01-06,228,mobile,9,12,7,11.81
2026-01-06,230,mobile,16,4,9,13.36
2026-01-06,231,mobile,11,6,5,13.66
2026-01-06,232,mobile,9,5,3,10.52
2026-01-06,233,mobile,17,6,2,11.55
2026-01-06,236,mobile,17,2,8,9.37
2026-01-06,237,desktop,9,0,2,2.91
2026-01-06,239,desktop,10,0,3,3.43
2026-01-06,240,mobile,20,4,5,11.65
2026-01-06,241,mobile,18,0,7,7.59
2026-01-06,242,mobile,13,1,6,10.77
2026-01-06,244,desktop,8,2,3,51.75
2026-01-06,245,mobile,25,6,7,10.47
2026-01-06,246,mobile,26,3,4,11.2
2026-01-06,247,mobile,24,2,3,12.65
2026-01-06,249,mobile,15,6,2,11.78
2026-01-06,251,mobile,19,1,8,14.05
2026-01-06,252,mobile,8,4,4,12.98
2026-01-06,254,desktop,6,1,3,2.25
2026-01-06,255,mobile,11,5,11,10.47
2026-01-06,256,mobile,12,1,14,10.66
2026-01-06,257,mobile,19,4,6,10.68
2026-01-06,261,mobile,13,4,9,9.06
2026-01-06,262,desktop,6,1,0,1.83
2026-01-06,266,mobile,11,4,3,268.75
2026-01-06,269,mobile,11,4,3,12.57
2026-01-06,270,mobile,10,14,1,9.17
2026-01-06,272,mobile,6,2,4,8.04
2026-01-06,275,mobile,14,2,7,9.9
2026-01-06,278,mobile,17,2,1,13.28
2026-01-06,280,mobile,21,6,1,14.56
2026-01-06,281,mobile,12,0,4,10.04
2026-01-06,283,desktop,7,0,5,1.51
2026-01-06,286,mobile,22,2,4,11.98
2026-01-06,288,mobile,12,1,6,8.89
2026-01-06,290,desktop,4,5,4,2.06
2026-01-06,293,mobile,13,4,3,10.71
2026-01-06,297,mobile,16,10,6,10.25
2026-01-06,303,mobile,22,5,8,10.77
2026-01-06,304,mobile,15,6,1,12.17
2026-01-06,307,mobile,16,2,8,11.82
2026-01-06,308,mobile,12,1,6,12.38
2026-01-06,309,mobile,14,3,4,10.94
2026-01-06,311,desktop,2,2,0,4.02
2026-01-06,312,desktop,7,0,0,4.12
2026-01-06,313,mobile,6,0,3,14.92
2026-01-06,314,mobile,15,0,1,12.66
2026-01-06,317,desktop,4,0,7,2.71
2026-01-06,318,desktop,7,2,0,2.92
2026-01-06,321,mobile,20,5,8,13.78
2026-01-06,322,mobile,24,3,3,14.31
2026-01-06,324,mobile,14,7,6,10.67
2026-01-06,325,mobile,15,5,3,9.74
2026-01-06,328,mobile,15,2,0,9.2
2026-01-06,329,mobile,15,0,8,9.07
2026-01-06,330,mobile,19,2,0,9.1
2026-01-06,333,desktop,5,1,1,3.41
2026-01-06,334,desktop,5,0,1,2.96
2026-01-06,336,mobile,26,2,5,9.09
2026-01-06,337,mobile,25,2,1,9.98
2026-01-06,340,mobile,18,8,3,10.62
2026-01-06,346,mobile,12,1,4,10.56
2026-01-06,347,desktop,5,4,3,3.77
2026-01-06,348,mobile,17,0,4,16.88
2026-01-06,351,mobile,11,4,4,10.76
2026-01-06,352,mobile,19,2,4,10.77
2026-01-06,355,mobile,13,2,4,13.08
2026-01-06,356,desktop,6,3,9,2.23
2026-01-06,357,mobile,17,3,12,11.02
2026-01-06,359,mobile,21,1,3,14.36
2026-01-06,360,mobile,14,2,3,12.99
2026-01-06,364,mobile,9,6,4,11.88
2026-01-06,366,mobile,11,0,6,12.25
2026-01-06,368,desktop,8,1,5,2.65
2026-01-06,369,desktop,1,0,3,2.3
2026-01-06,371,desktop,5,0,0,2.74
2026-01-06,372,desktop,2,4,1,1.69
2026-01-06,374,desktop,9,0,1,4.74
2026-01-06,375,mobile,22,2,6,10.64
2026-01-06,377,desktop,4,1,1,4.68
2026-01-06,378,mobile,19,4,5,13.24
2026-01-06,379,mobile,17,3,3,11.64
2026-01-06,380,desktop,4,2,2,4.42
2026-01-06,383,mobile,27,4,7,12.67
2026-01-06,387,desktop,3,0,7,3.42
2026-01-06,388,mobile,13,2,2,10.61
2026-01-06,389,mobile,9,6,6,11.85
2026-01-06,391,mobile,13,5,10,8.51
2026-01-06,394,mobile,14,1,1,12.55
2026-01-06,395,mobile,12,2,14,12.37
2026-01-06,396,mobile,22,0,4,12.9
2026-01-06,397,mobile,23,0,4,11.78
2026-01-06,398,mobile,16,0,5,14.74
2026-01-06,399,mobile,12,4,1,9.61
2026-01-06,400,desktop,6,0,0,2.77
2026-01-06,404,mobile,22,3,7,13.62
2026-01-06,405,mobile,6,2,11,11.53
2026-01-06,409,desktop,4,0,0,3.08
2026-01-06,410,mobile,21,5,4,13.29
2026-01-06,411,mobile,9,8,4,14.26
2026-01-06,413,mobile,17,1,4,16.01
2026-01-06,415,mobile,14,6,4,18.53
2026-01-06,416,mobile,19,4,4,12.32
2026-01-06,417,mobile,16,2,3,12.81
2026-01-06,418,mobile,21,3,11,9.55
2026-01-06,420,mobile,21,2,5,13.03
2026-01-06,421,mobile,23,3,6,13.25
2026-01-06,422,desktop,4,0,1,2.55
2026-01-06,424,desktop,2,0,4,2.52
2026-01-06,425,mobile,23,3,6,209.6
2026-01-06,435,mobile,36,0,3,10.19
2026-01-06,436,desktop,5,0,2,2.52
2026-01-06,437,mobile,48,5,10,8.32
2026-01-06,439,desktop,6,1,1,2.25
2026-01-06,440,desktop,7,3,7,3.63
2026-01-06,441,mobile,14,1,5,11.72
2026-01-06,446,mobile,14,2,6,9.02
2026-01-06,448,mobile,20,0,11,12.89
2026-01-06,452,mobile,17,5,15,13.83
2026-01-06,456,desktop,6,0,7,2.53
2026-01-06,457,mobile,15,1,8,12.79
2026-01-06,458,desktop,14,0,0,1.53
2026-01-06,459,desktop,4,1,3,29.08
2026-01-06,460,desktop,5,0,1,2.76
2026-01-06,461,mobile,27,5,2,13.75
2026-01-06,462,mobile,54,4,2,10.56
2026-01-06,463,mobile,10,1,4,10.19
2026-01-06,464,mobile,16,2,7,8.28
2026-01-06,467,mobile,18,6,2,14.32
2026-01-06,468,mobile,15,2,3,13.08
2026-01-06,469,mobile,13,4,2,10.95
2026-01-06,471,mobile,14,8,1,12.85
2026-01-06,472,desktop,8,0,0,1.75
2026-01-06,473,mobile,26,3,5,14.83
2026-01-06,476,desktop,2,1,2,2.42
2026-01-06,477,mobile,12,1,5,12.25
2026-01-06,479,mobile,18,2,1,8.07
2026-01-06,480,mobile,14,6,6,14.26
2026-01-06,481,mobile,16,4,1,12.59
2026-01-06,482,mobile,23,4,16,10.19
2026-01-06,484,mobile,41,4,13,7.42
2026-01-06,486,desktop,8,0,1,4.46
2026-01-06,487,mobile,13,9,4,15.0
2026-01-06,488,mobile,19,4,3,15.64
2026-01-06,489,mobile,9,1,3,16.59
2026-01-06,490,mobile,16,7,4,10.64
2026-01-06,491,mobile,11,3,7,10.68
2026-01-06,493,desktop,5,0,5,2.48
2026-01-06,494,mobile,19,2,2,10.14
2026-01-06,495,mobile,23,1,15,297.82
2026-01-06,496,mobile,17,7,5,10.7
2026-01-06,500,mobile,19,2,6,12.67
2026-01-06,501,mobile,16,2,4,11.39
2026-01-06,503,mobile,16,6,12,12.88
2026-01-06,504,mobile,10,4,4,14.13
2026-01-06,505,desktop,8,0,3,2.68
2026-01-06,506,mobile,8,4,7,12.96
2026-01-06,510,mobile,36,1,4,8.53
2026-01-06,512,mobile,12,6,4,13.09
2026-01-06,514,desktop,6,0,2,3.53
2026-01-06,515,desktop,6,1,1,3.21
2026-01-06,516,mobile,14,3,3,15.3
2026-01-06,518,mobile,21,15,5,11.68
2026-01-06,519,desktop,3,2,4,3.61
2026-01-06,520,mobile,14,3,14,14.7
2026-01-06,521,mobile,12,6,2,10.12
2026-01-06,523,mobile,12,8,4,12.51
2026-01-06,524,mobile,7,4,4,12.44
2026-01-06,525,mobile,13,2,5,9.13
2026-01-06,526,mobile,60,4,6,9.82
2026-01-06,529,mobile,27,2,9,12.23
2026-01-06,531,mobile,14,8,2,12.32
2026-01-06,534,mobile,16,0,2,12.28
2026-01-06,536,mobile,17,4,3,9.5
2026-01-06,538,mobile,17,5,4,11.03
2026-01-06,539,desktop,7,0,3,4.95
2026-01-06,541,mobile,16,5,5,13.09
2026-01-06,542,mobile,14,4,8,10.46
2026-01-06,544,mobile,22,9,6,11.22
2026-01-06,545,mobile,21,7,5,170.92
2026-01-06,551,mobile,15,5,7,247.45
2026-01-06,553,mobile,17,5,1,11.41
2026-01-06,554,mobile,19,2,4,13.33
2026-01-06,555,mobile,16,3,9,12.39
2026-01-06,560,mobile,21,2,3,12.89
2026-01-06,561,mobile,19,9,4,10.11
2026-01-06,562,desktop,4,0,2,3.39
2026-01-06,565,mobile,18,3,3,11.44
2026-01-06,566,mobile,12,1,3,13.47
2026-01-06,569,mobile,13,2,4,15.37
2026-01-06,572,mobile,20,2,6,14.87
2026-01-06,573,mobile,18,1,3,14.92
2026-01-06,577,mobile,16,2,13,13.4
2026-01-06,578,mobile,16,1,16,14.61
2026-01-06,579,mobile,20,5,9,9.76
